,EIN,OrganizationName,State,County,Lat,Lon,GeoDistance(km)
3692,391853833,GREAT LAKES HIGHER EDUCATION GUARANTY CORP,WI,Dane County,43.13,-89.35,2660.955385585074
3694,237296238,QUINCY YOUTH HOCKEY ASSOCIATION INC,MA,Norfolk County,42.24,-71.01,4136.202252592969
3695,850096243,LEA COUNTY ELECTRIC COOPERATIVE INC,NM,Lea County,32.9,-103.4,1290.3514232282264
3696,391850370,WISCONSIN BUSINESS INNOVATION CORPORATION,WI,Washburn County,45.9,-91.9,2574.417985529043
3697,590624376,BOY SCOUTS OF AMERICA INC CENTRAL FLORIDA COUNCIL,FL,Orange County,28.7,-81.5,3429.039127747444
3698,731635264,EPISCOPAL RELIEF AND DEVELOPMENT,NY,New York County,40.75,-73.973,3894.184878746206
3700,351572372,HAMMOND EDUCATION FOUNDATION INC,IN,Lake County,41.61,-87.49,2773.4507543497334
3701,203859675,ARMITAGE COMMONS PRESERVATION NFP,IL,Cook County,41.89,-87.64,2766.7931232343894
3702,352472225,SHOW-ME OPPORTUNITY,MO,St. Louis city,38.65,-90.25,2495.6604727991203
3703,455339959,STRATA POLICY,CO,Jefferson County,39.57,-105.08,1297.5994141074311
3704,880345763,NEVADA RURAL HOSPITAL PARTNERS FOUNDATION INC,NV,Washoe County,39.5,-119.75,735.3452689397927
3705,951641910,PALM SPRINGS INTERNATIONAL FILM SOCIETY,CA,Riverside County,33.7,-116.5,89.06619060622606
3706,521612613,OWATONNA INDEPENDENT SCHOOL DISTRICT NO 761 FOUNDATION,MN,Steele County,44.0,-93.2,2397.334865324957
3707,990330583,HALE MAHAOLU EONO INC,HI,Maui County,20.7,-156.6,4112.0743545742425
3708,460396355,JASONVILLE GOOD SAMARITAN HOUSING INC,SD,Minnehaha County,43.6,-96.7,2122.5969478211687
3709,620598756,MEDIC INC,PA,Allegheny County,40.44,-80.04,3382.0086809428158
3710,450353644,NORSK HOSTFEST ASSOCIATION,ND,Ward County,48.1,-101.3,2125.5027150254373
3711,363706308,GREATER STERLING DEVELOPMENT CORPORATION,IL,Whiteside County,41.8,-89.7,2597.643687679179
3712,921069936,ALBINA HEAD START INC,OR,Multnomah County,45.54,-122.64,1447.3702387089388
3713,930811823,OREGON SCOTTISH RITE CLINICS,OR,Multnomah County,45.52,-122.7,1446.9281525705048
3714,41666330,NEW ENGLAND WATER WORKS ASSOCIATION INC,CO,Jefferson County,39.65,-105.09,1301.2307151595942
3715,436065329,OPEN SPACE COUNCIL FOR ST LOUIS REG,MO,St. Charles County,38.7,-90.6,2466.0121828048373
3716,592759603,SENIORS FIRST INC,FL,Orange County,28.5,-81.45,3440.4383048278555
3717,43136553,DENNIS FIREFIGHTERS ASSOCIATIONINC,MA,Worcester County,42.27,-71.61,4086.7569269539576
3718,300361765,OHANA HOMES INC,MD,Baltimore County,39.38,-76.72,3665.534212373978
3719,271601433,KATERI MEDICAL SERVICES INC,CT,Hartford County,41.73,-72.83,3987.1006445267044
3721,581594185,GWENDOLYN MCFARLAND TRUST,TN,Wilson County,36.3,-86.3,2836.478411720117
3722,351852658,COLUMBUS CAPITAL FOUNDATION INC,IN,Bartholomew County,39.2,-86.0,2867.0526538967047
3723,390981434,UNITED LUTHERAN PROGRAM FOR THE AGING INC,WI,Milwaukee County,43.11,-88.04,2763.381936925573
3724,371510354,CASTLEMANS AWARENESS AND RESEARCH EFFORT,NY,New York County,40.8,-73.97,3894.2746021305775
3725,341505340,CARING HANDS INC,OH,Stark County,40.9,-81.1,3294.9536842419056
3726,380679227,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS - LOCAL 445,MI,Calhoun County,42.32,-85.24,2970.077897884405
3727,10416849,MAINE REAL ESTATE AND DEVELOPMENT ASSOCIATION,ME,Kennebec County,44.4,-69.7,4239.74218890497
3728,941222456,FRIENDS COMMITTEE ON LEGISLATION OF CA,CA,Sacramento County,38.58,-121.49,709.5556000803953
3729,136220695,PSC - CUNY WELFARE FUND,NY,New York County,40.708,-74.013,3890.9568563852226
3730,352065459,CENTRAL INDIANA CORPORATE PARTNERSHIP INC,IN,Marion County,39.77,-86.16,2858.127342333643
3732,391579521,PORCHLIGHT INC,WI,Dane County,43.06,-89.4,2655.008813195934
3733,760402131,AHEPA 29 INC,AL,Mobile County,30.63,-88.15,2752.6053709087237
3734,951944234,RANCHO SANTA FE GARDEN CLUB,CA,San Diego County,33.1,-117.25,11.11949266445603
3735,132605604,QUEENS LEGAL SERVICES CORPORATION,NY,New York County,40.72,-74.01,3891.169071436037
3736,541372455,SOUTH BEND ROTARY CHARITABLE FOUNDATION INC,IN,St. Joseph County,41.67,-86.25,2876.1899421047992
3737,205150230,CARING FRIENDS INC,TX,Harris County,29.74,-95.45,2098.963145827052
3738,451623549,UNITIO INC,MA,Suffolk County,42.351000000000006,-71.061,4131.694818372879
3739,581550893,PTA GEORGIA MORRIS BRANDON,GA,Fulton County,33.86,-84.42,3030.9381962544517
3740,340946931,ST EDWARD HOME,OH,Summit County,41.16,-81.63,3252.4721774588897
3741,510138201,SUMMER HOUSE INC,CA,Yolo County,38.7,-121.7,730.8424143554017
3742,205059603,SCHOLARSHIPS TO ECONOMICALLY POOR STUDENTS,RI,Providence County,41.8,-71.43,4102.977070556241
3744,621872938,LE BONHEUR CHILDRENS HOSPITAL FOUNDATION,TN,Shelby County,35.22,-89.93,2514.3507999882463
3745,300403895,SAN DIEGO OASIS,MO,St. Louis County,38.65,-90.32,2489.612148510641
3746,861024333,INTERNATIONAL GENOMICS CONSORTIUM,AZ,Maricopa County,33.45,-112.07,482.03028998986514
3747,411759564,CANNON FALLS EDUCATION FOUNDATION,MN,Goodhue County,44.5,-92.9,2440.5037038194023
3748,421398807,RIVERSIDE GARDENS INC,IA,Woodbury County,42.54,-96.4,2095.9924830373657
3749,203218451,OEDC LAND CORPORATION,LA,Caddo Parish,32.51,-93.74,2192.769525634466
3750,272320591,HUDSONALPHA FOUNDATION,AL,Madison County,34.75,-86.68,2813.3598016065393
3751,371139015,ILLINOIS PRESS FOUNDATION INC,IL,Jackson County,37.74,-89.21,2578.829708407003
3752,203388093,CURING KIDS CANCER INC,GA,DeKalb County,33.83,-84.33,3039.6311724540287
3753,351343019,ST MARYS WARRICK HOSPITAL INC,IN,Hamilton County,39.93,-86.17,2858.8688790168494
3754,464980002,FILLING IN THE BLANKS,CT,Fairfield County,41.16,-73.5,3932.6427547225167
3755,420680427,ANIMAL RESCUE LEAGUE OF IOWA INC,IA,Polk County,41.66,-93.63,2278.158518100606
3756,237227364,ST ANDREW TOWERS INC,FL,Broward County,26.18,-80.23,3640.484414174041
3757,454914706,LANDING APARTMENTS,MN,Hennepin County,44.99,-93.27,2435.368748174712
3758,850427733,NATIONAL ACADEMY OF HUMAN RESOURCES FOUNDATION,VA,Alexandria city,38.81,-77.07,3638.0287417801287
3759,237365467,AMERICAN FEDERATION OF TEACHERS WHITE PLAINS LOCAL 3119,NY,Albany County,42.75,-73.78,3908.834507200883
3760,440663379,OPERATING ENGINEERS LOCAL 101 HEALTH AND WELFARE PLAN,MO,Jackson County,39.02,-94.47,2139.59072558071
3762,946072964,BAY AREA AUTOMOTIVE GROUP WELFARE FUND,CA,San Francisco County,37.79,-122.42,692.2524617226288
3763,141686131,RICHARD P WALSH SCHOLARSHIP FUND,NY,Albany County,42.75,-73.78,3908.834507200883
3764,223204728,NORTH SUFFOLK GROUP HOMES INC,MA,Suffolk County,42.4,-71.03,4134.112585278241
3765,911066806,KOREAN WOMENS ASSOCIATION,WA,Pierce County,47.13,-122.41,1608.8655473526856
3766,911048616,WISTERIA VIEW HOUSING,WA,King County,47.58,-122.3,1654.255585170835
3767,430652650,LUTHERAN FAMILY AND CHILDRENS SERVICES OF MISSOURI,MO,St. Louis County,38.64,-90.38,2484.315819936079
3768,640509531,MISSISSIPPI WILDLIFE FEDERATION,MS,Madison County,32.5,-90.1,2530.267664406665
3769,237175760,VANNIE COOK CANCER FOUNDATION,TX,Hidalgo County,26.15,-98.25,1991.981439996156
3770,453716911,VECTOR INDUSTRIES FOUNDATION INC,VA,Waynesboro city,38.1,-78.9,3482.732317599365
3771,141891034,CENTER FOR EMERGING FUTURES INC,ID,Ada County,43.7,-116.1,1171.7990000400448
3772,341057430,AUTOMOBILE DEALERS EDUCATIONAL ASSISTANC FOUNDATION INC,OH,Cuyahoga County,41.3,-81.61,3255.300827379035
3773,841451066,DIANE AND CHARLES GALLAGHER FAMILY FOUNDATION,CO,Denver County,39.73,-104.95,1316.042063624172
3775,364528011,ANGELS ATTIC THRIFT SHOP INC,KY,Calloway County,36.6,-88.3,2656.8783417847612
3776,261782425,PONO HOMES INC,MD,Baltimore County,39.38,-76.72,3665.534212373978
3777,586044158,GEORGIA ACADEMY OF FAMILY PHYSICIANS,GA,DeKalb County,33.86,-84.21,3050.143206237371
3778,208235994,AWI QUALITY CERTIFICATION CORPORATION,VA,Loudoun County,39.05,-77.39,3609.2208590402674
3779,880042980,ROTARYINTERNATIONAL ROTARY CLUB OF RENO,NV,Washoe County,39.48,-119.87,736.5806964299778
3780,344416281,FRATERNAL ORDER OF EAGLES AERIE 2556,OH,Butler County,39.44,-84.38,3007.7191749051503
3781,943033072,CALIFORNIA WRITERS CLUB,CA,Contra Costa County,37.81,-121.99,668.2643202987929
3782,390233059,DAIRYLAND POWER COOPERATIVE,WI,La Crosse County,43.8,-91.2,2539.871587967536
3783,416036648,DEERWOOD FIREFIGHTERS RELIEF ASSN,MN,Crow Wing County,46.4,-93.9,2460.953991879985
3784,591111474,SILVER SPURS CLUB INC,FL,Volusia County,28.98,-81.23,3444.8987520228707
3785,521444302,DISABLED AMERICAN VETERANS MARYLAND SERVICE FOUNDATION,MD,Baltimore city,39.3,-76.61,3675.3242770739066
3786,740492475,GREATER AUSTIN CHAMBER OF COMMERCE,TX,Travis County,30.27,-97.74,1870.7335119003776
3788,237304565,SUFFOLK COUNTY POLICE BENEVOLENT ASSOCIATION BENEFIT FUND,NY,Suffolk County,40.78,-73.25,3954.9291774957956
3789,720884051,WOMANS FOUNDATION INC,LA,Lafayette Parish,30.19,-92.08,2398.8747419614165
3790,742998219,RESPITE CARE SA FOUNDATION,TX,Bexar County,29.46,-98.49,1826.9707146292264
3791,160835446,IRA DAVENPORT MEMORIAL HOSPITAL INC,NY,Chemung County,42.09,-76.84,3655.704527567466
3792,391405623,GREEN COUNTY FAMILY YMCA INC,WI,Green County,42.6,-89.6,2626.292809174148
3793,562093923,NC PROPANE EDUCATION AND RESEARCH FOUNDATION,NC,Wake County,35.85,-78.72,3519.3696302103253
3794,237115014,MIAMI BEACH MARIAN TOWERS INC,FL,Broward County,26.18,-80.23,3640.484414174041
3795,953920560,LA FAMILY HOUSING CORP,CA,Los Angeles County,34.21,-118.4,154.68864666672135
3796,954109165,GARDENA SENIOR HOUSING INC,MI,Macomb County,42.51,-83.02,3153.436882504833
3797,460278493,SUNNYCREST VILLAGE INC,SD,Minnehaha County,43.5,-96.83,2108.300336816206
3798,830434820,10TH DISTRICT AGRICULTURAL ASSOCIATION FRIENDS OF THE FAIR,CA,Siskiyou County,41.8,-122.7,1069.7424537743411
3799,911444105,NATIONAL BUREAU OF ASIAN RESEARCH,WA,King County,47.66,-122.3,1662.77917155712
3800,113109867,ST JOHNLAND NURSING CENTER INC,NY,Nassau County,40.68,-73.46,3937.6578782419433
3801,951855645,BOYS AND GIRLS CLUB OF FULLERTON INC,CA,Orange County,33.87,-117.93,97.58375304531965
3802,311372021,UNITED CHURCH RESIDENCES OF OLEAN,OH,Marion County,40.6,-83.1,3124.6499678284317
3804,300031978,ONTARIO SENIOR HOUSING INC,MI,Macomb County,42.51,-83.02,3153.436882504833
3805,132574845,MENTAL HEALTH ASSOCIATION OF ROCKLAND COUNTY INC,NY,Rockland County,41.13,-73.94,3895.8852455333113
3806,311385226,UNITED CHURCH RESIDENCES OF GREENWOOD,OH,Marion County,40.6,-83.1,3124.6499678284317
3807,364639819,ALLIANCE HEALTH MANAGEMENT SERVICES LLC,MA,Middlesex County,42.35,-71.25,4116.1699062180205
3808,540584800,HARGRAVE MILITARY ACADEMY,VA,Pittsylvania County,36.8,-79.4,3448.282041141789
3809,741207553,BOYSVILLE INC,TX,Bexar County,29.58,-98.48,1823.8271907325336
3810,621471789,COMMUNITY FOUNDATION OF MIDDLE TENNESSEE INC,TN,Davidson County,36.08,-86.84,2789.0297043103847
3811,233035014,INTERVENTION ASSOCIATES,PA,Montgomery County,40.12,-75.28,3785.776694051345
3812,160743226,WOMANS CHRISTIAN ASSOCIATION HOSPITAL,NY,Erie County,42.7,-78.7,3507.1977908916333
3814,203562371,MALTA HOUSE OF CARE FOUNDATION INC,CT,Hartford County,41.78,-72.7,3997.778846082925
3815,161185024,AUTISM SERVICES INC,NY,Erie County,42.99,-78.73,3507.449802234923
3816,222466663,PHILADELPHIA PRESBYTERY APARTMENTS OF MORRISVILLE INC,PA,Montgomery County,40.08,-75.26,3787.6212801129755
3817,43126706,MADISON PARK ECONOMIC DEVELOPMENT CORP,MA,Norfolk County,42.2,-71.01,4136.324439134442
3818,237181691,HOLYOKE COMMUNITY COLLEGE FOUNDATIONINC,MA,Hampden County,42.22,-72.64,4002.060392557856
3819,421363258,DEWITT VOLUNTEER FIRE DEPARTMENT,IA,Clinton County,41.8,-90.5,2533.027059603597
3820,431583076,CENTER PLACE RESTORATION CHURCH,MO,Jackson County,39.12,-94.42,2145.8894992880673
3821,411464208,HERMAN FOUNDATION OF MN,MN,Grant County,45.9,-96.18,2280.7712631900085
3822,366162709,LAKE FOREST OPEN LANDS ASSOCIATION,IL,Lake County,42.24,-87.87,2755.7159468244254
3823,650115814,ALL FAITHS FOOD BANK INC,FL,Sarasota County,27.33,-82.56,3378.999836200579
3824,990118431,GENERAL CONTRACTORS LABOR ASSOCIATION,HI,Honolulu County,21.35,-157.88,4196.320539826875
3825,420332565,PETROLEUM MARKETERS AND CONVENIENCE STORES OF IOWA,IA,Polk County,41.63,-93.74,2268.4449767330966
3826,340233162,FRATERNAL ORDER OF EAGLES AERIE 811,OH,Wayne County,40.8,-82.0,3218.7113881135533
3827,208281893,SOUTHERN ENVIRONMENTAL ENFORCEMENT NETWORK INC,AL,Jefferson County,33.36,-86.82,2818.591438309266
3828,931287270,TAXPAYERS ASSOCIATION OF OREGON,OR,Marion County,44.86,-122.74,1379.6729078197754
3829,61009612,UNITED TECHNOLOGIES CORPORATION EMPLOYEES BENEFIT PLAN TRUST,CT,Hartford County,41.77,-72.68,3999.4581816652676
3830,390836309,PROFESSIONAL PHOTOGRAPHERS OF AMERICA,GA,Fulton County,33.75,-84.39,3035.387425475512
3831,131855535,CHILDRENS BOOK COUNCIL INC,NY,New York County,40.76,-73.99,3892.7205912378868
3832,366961127,KRAFT FOODS GROUPINC GROUP BENEFIT TRUST II,PA,Allegheny County,40.45,-79.99,3386.271781774755
3833,141759246,LIBERTY FOUNDATION INC,NY,Montgomery County,42.9,-74.2,3874.957533080305
3834,431888292,ADAMS PARK COMMUNITY CENTER,MO,St. Louis city,38.67,-90.21,2499.3380481531767
3835,680214518,DAVIS SUMMER HOUSE,CA,Yolo County,38.7,-121.7,730.8424143554017
3836,630418918,AMERICAN DAIRY ASSOCIATION OF ALABAMA,GA,Fulton County,33.6,-84.5,3027.7061143542755
3837,486118204,ROTARY INTERNATIONAL OVERLAND PARK,KS,Johnson County,38.96,-94.64,2123.9250857795123
3838,870185449,BRIDGE AND STRUCTURAL IRON WORKERS NO 27,UT,Salt Lake County,40.7,-111.94,957.7205233249293
3839,916067917,NORTHWEST HORTICULTURAL SOCIETY,WA,King County,47.65,-122.3,1661.7135148372295
3840,521343750,SHEET METAL WORKERS ACCIDENTAL DEATH AND DISMEMBERMENT PLAN,DC,District of Columbia,38.9,-77.04,3640.1529516123974
3841,311358127,UNITED CHURCH RESIDENCE OF ATHENS,OH,Marion County,40.6,-83.1,3124.6499678284317
3842,271101121,JEWISH HOME AT HOME INC,NJ,Bergen County,41.01,-73.94,3896.182587419923
3844,382556088,MICHIGAN AMATEUR HOCKEY ASSOCIATION,MI,Oakland County,42.56,-83.12,3146.0751351246136
3845,711027738,AMERICAN SOCIETY FOR DERMATOLOGIC SURGERY ASSOCIATION,IL,Cook County,42.08,-88.03,2739.2254789805925
3846,420835321,JEWISH FEDERATION OF DES MOINES,IA,Dallas County,41.6,-93.9,2254.747509416963
3847,135562370,UNITED SEAMENS SERVICE INC,NJ,Hudson County,40.74,-74.07,3886.0495764752022
3849,550615265,ROMNEY VOLUNTEER FIRE COMPANY,WV,Hampshire County,39.3,-78.7,3495.5634728185614
3850,208351782,CREDIT BUILDERS ALLIANCE INC,OR,Multnomah County,45.53,-122.64,1446.3282480419393
3851,460635003,DOWN SYNDROME ASSOCIATION OF WEST MICHIGAN FOUNDATION,MI,Kent County,42.95,-85.67,2947.7917134596005
3852,382940362,ECORSE NON-PROFIT HOUSING CORPORATION,MI,Macomb County,42.51,-83.02,3153.436882504833
3853,770423345,YEN KWONG BENEVOLENT SOCIETY,CA,Santa Clara County,37.42,-121.97,635.1199840080051
3854,362167746,ILLINOIS SOCIETY FOR THE PREVENTION OF BLINDNESS,IL,Cook County,41.882,-87.637,2766.8721369361083
3855,631074871,DEPARTMENT OF ALABAMA VETERANS OF 10774,AL,Morgan County,34.3,-86.9,2798.2743470784944
3856,460477843,LOFT CINEMA INC FKA TUCSON CINEMA FOUNDATION INC,AZ,Yavapai County,34.9,-111.9,527.8103112636404
3857,951660821,CALIFORNIA PEO HOME,CA,Los Angeles County,34.09,-118.13,128.17629720321796
3858,650836881,SAVE FOUNDATION INC,FL,Miami-Dade County,25.81,-80.18,3660.266890919995
3859,42578293,LOWELL FESTIVAL FOUNDATION,MA,Middlesex County,42.63,-71.3,4111.503281226094
3860,942474731,JANE GOODALL INSTITUTE FOR WILDLIFE RESEARCH EDUCATION AND CONSERVATION,VA,Arlington County,38.89,-77.1,3635.016756418203
3861,203801640,FOUNDATION FOR BRAIN HEALTH ADVANCES,TX,Dallas County,32.87,-96.79,1904.5688665326009
3862,840518447,COLORADO MUSEUM OF NATURAL HISTORY,CO,Denver County,39.76,-104.97,1316.2115599096844
3863,340714611,WESLEYAN VILLAGE,OH,Lorain County,41.4,-82.1,3215.4406375540057
3864,861141299,PITCH IN FOR BASEBALL,CA,Los Angeles County,34.06,-118.24,132.4594344346172
3865,753046480,WATTS HEALTHCARE CORPORATION,CA,Los Angeles County,33.89,-118.35,127.58792046343048
3866,221589209,FRANCIS E PARKER MEMORIAL HOME,NJ,Middlesex County,40.55,-74.46,3853.779532822282
3867,742160691,UNITED STATES JUDO INC,CO,El Paso County,38.85,-104.77,1284.5030862517724
3868,943348153,WILLIAM H ADAMS FOUNDATION FOR ALS RESEARCH,MD,Baltimore city,39.33,-76.6,3676.05320315744
3870,311481798,TRANSPLANT FOUNDATION,PA,Philadelphia County,39.97,-75.12,3799.965717860093
3871,205892892,FRIENDS MUTUAL HEALTH GROUP,PA,Centre County,40.8,-77.9,3563.5054512201914
3872,550397803,CHARLESTON BALLET INC,WV,Kanawha County,38.35,-81.63,3243.486612682686
3873,731113167,PARENT CHILD CTR OF TULSAINC,OK,Tulsa County,36.14,-95.99,1967.4441654745528
3874,396596448,KARL W BOER SOLAR ENERGY MEDAL OF MERIT AWARD TRUST,DE,New Castle County,39.68,-75.75,3747.423766561992
3875,953802159,STARLIGHT CHILDRENS FOUNDATION,NY,New York County,40.76,-73.99,3892.7205912378868
3876,800874086,MARYLAND FARMERS MARKET ASSOCIATION,MD,Baltimore city,39.35,-76.63,3673.389753207662
3877,621251288,LE BONHEUR COMMUNITY HEALTH AND WELL-BEING,TN,Shelby County,35.14,-90.0,2508.43887881651
3878,364012431,LEWIS AND CLARK FORT MANDAN FOUNDATION INC,ND,Burleigh County,46.818999999999996,-100.781,2055.754194211386
3879,742524057,TEXAS PUBLIC POLICY FOUNDATION,TX,Travis County,30.27,-97.74,1870.7335119003776
3880,208497991,GRAMEEN AMERICA INC,MA,Middlesex County,42.49,-71.16,4123.234595794228
3881,271625548,PINTS FOR PROSTATES INC,CO,Arapahoe County,39.56,-104.87,1312.8017329682862
3882,943196574,PALM SPRINGS SENIOR HOUSING INC,MI,Macomb County,42.51,-83.02,3153.436882504833
3883,160700247,ROCHESTER ROTARY CLUB,NY,Monroe County,43.15,-77.51,3607.6715592135247
3884,911182444,LAKE WASHINGTON COLLEGE FOUNDATION CO LAKE WA INSTITUTE OF TECHNOLOGY,WA,King County,47.72,-122.21,1667.2757086427857
3885,850308092,ZIA ENDOWMENT INC,NM,Otero County,32.8,-106.1,1040.2619990349401
3886,272881079,MATTAPAN HEALTH CENTER REALTY INC CO MATTAPAN COMMUNITY HEALTH CENTER INC,MA,Suffolk County,42.28,-71.09,4129.5047709041155
3887,363529801,AGUDATH ISRAEL OF ILLINOIS,IL,Cook County,41.99,-87.7,2764.0092946931286
3888,340714653,COGSWELL HALL INC,OH,Cuyahoga County,41.47,-81.74,3246.0042370127558
3889,591743773,MCDOWELL TECHNICAL COMMUNITY COLLEGE FOUNDATION INC,NC,McDowell County,35.7,-82.0,3226.855671065923
3890,650844378,MAPET INTERNATIONAL FOUNDATION INC,FL,Miami-Dade County,25.89,-80.33,3643.026589031382
3892,942937957,PTA CON GARDNER BULLIS  CA PTA,CA,Santa Clara County,37.36,-122.15,641.5210376890909
3893,43395307,BOSTON PROJECT MINISTRIES INC,MA,Suffolk County,42.29,-71.07,4131.12149934291
3894,953749296,GARDENA SOUTH PARK SENIOR PROJECT INC,MI,Macomb County,42.51,-83.02,3153.436882504833
3895,134071063,INCARNATION CHILDRENS CENTER,NY,New York County,40.72,-73.99,3892.8538030117224
3896,942164867,PRESIDENT JOHN F KENNEDY MANOR II,CA,Sacramento County,38.62,-121.33,705.6622474459933
3897,391979807,HO-CHUNK HOUSING AND COMMUNITY DEVELOPMENT AGENCY,WI,Clark County,45.0,-90.5,2637.183256096455
3898,861063722,GREENWAY PRESBYTERIAN APARTMENTS INC,PA,Montgomery County,40.08,-75.26,3787.6212801129755
3899,161481809,BUFFALO POLICE BENEVOLENT,NY,Erie County,42.89,-78.89,3493.5036920630805
3900,721434572,MIDGULF ASSOCIATION OF STEVEDORES INC,LA,Orleans Parish,29.94,-90.1,2590.1889543086895
3901,43838492,EMPLOYEE CONTRIBUTION VEBA TRUST COLORADO,CO,El Paso County,38.83,-104.81,1280.4192207373187
3902,726206285,WATERFRONT EMPLOYMENT TRUST OF NEW ORLEANS,LA,Orleans Parish,29.94,-90.1,2590.1889543086895
3903,310889506,KENTUCKY SOYBEAN ASSOCIATION INC,KY,Caldwell County,37.2,-87.9,2692.5915285355545
3904,720524357,LABORERS INTERNATIONAL UNION OF NORTH AMERICA,DC,District of Columbia,38.9,-77.04,3640.1529516123974
3905,760661024,WOODLANDS UNITED METHODIST CHURCH FOUNDATION,TX,Montgomery County,30.14,-95.47,2085.149039866999
3906,943321874,MORENO VALLEY SENIOR HOUSING INC,MI,Macomb County,42.51,-83.02,3153.436882504833
3907,310845327,PERCO INC,OH,Perry County,39.7,-82.2,3195.640189907474
3908,113571208,UNITED BREAST CANCER FOUNDATION INC,NY,Dutchess County,41.93,-73.87,3900.712147364257
3909,42763101,REVERE ELDERLY HOUSING INC,MI,Macomb County,42.51,-83.02,3153.436882504833
3911,43468274,ALLIANCE HEALTH INC,MA,Middlesex County,42.35,-71.25,4116.1699062180205
3912,205774856,SUNBELT HEALTH AND REHAB CENTER - APOPKA INC,FL,Orange County,28.55,-81.35,3448.04282121583
3913,61468864,EVERETT NON-PROFIT HOUSING CORPORATION,MI,Macomb County,42.51,-83.02,3153.436882504833
3914,592199601,STELLA MARIS HOUSE INC,FL,Broward County,26.18,-80.23,3640.484414174041
3915,590949278,MUSEUM OF FINE ARTS OF ST PETERSBURG FLORIDA INC,FL,Pinellas County,27.78,-82.62,3356.845081690934
3916,383392857,STE ANNES NON-PROFIT HOUSING CORP,MI,Macomb County,42.51,-83.02,3153.436882504833
3917,541453954,AUGUSTA HEALTH CARE INC DBA AUGUSTA HEALTH,VA,Augusta County,38.1,-78.97,3476.6146496108613
3918,352171379,KENTUCKY THOROUGHBRED OWNERS AND BREEDERS FOUNDATION INC,KY,Fayette County,38.1,-84.5,2992.899418206594
3919,208993652,MISSION ASSET FUND,CA,Alameda County,37.77,-122.15,674.3557552044701
3920,942583924,HOUSING DEVELOPMENT AND NEIGHBORHOOD PRESERVATION CORPORATION,CA,San Francisco County,37.791,-122.402,691.2337791275911
3921,630398473,ALABAMA SHEET METAL JOINT INDUSTRY BOARD INC,AL,Jefferson County,33.54,-86.8,2817.6604317785877
3922,311088506,VETERANS OF FOREIGN WARS OF THE 7201,OH,Franklin County,39.97,-83.03,3126.134676504294
3923,366033646,AUXILIARY TO THE AMERICAN VETERINARY ASSOCIATION,IL,Cook County,42.04,-88.05,2736.723993856563
